pair_id,layer_id,feature_boundary,visual_token_grid,alignment_method,token_manhattan_distance,token_count,cosine_distance,relative_l2_distance
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,7,26,"{""count"": 26, ""mean"": 0.007609034960086529, ""median"": 0.00016158819198608398, ""p90"": 0.009622573852539062, ""min"": 4.571676254272461e-05, ""max"": 0.15888917446136475, ""std"": 0.03044857265421336}","{""count"": 26, ""mean"": 0.07009097589896275, ""median"": 0.02176911197602749, ""p90"": 0.1599254310131073, ""min"": 0.01057523861527443, ""max"": 0.6803821325302124, ""std"": 0.13228648558942696}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,8,26,"{""count"": 26, ""mean"": 0.012809638793651875, ""median"": 0.00033420324325561523, ""p90"": 0.036715030670166016, ""min"": 6.92605972290039e-05, ""max"": 0.16046708822250366, ""std"": 0.03654748717742192}","{""count"": 26, ""mean"": 0.08661845720444734, ""median"": 0.034645259380340576, ""p90"": 0.2658224068582058, ""min"": 0.013328618369996548, ""max"": 0.5440124273300171, ""std"": 0.1430578197702734}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,9,26,"{""count"": 26, ""mean"": 0.022172852204396173, ""median"": 0.00013810396194458008, ""p90"": 0.09770467877388, ""min"": 3.629922866821289e-05, ""max"": 0.14012205600738525, ""std"": 0.04504385056766072}","{""count"": 26, ""mean"": 0.1397457465959283, ""median"": 0.029961394146084785, ""p90"": 0.5062256455421448, ""min"": 0.009342755191028118, ""max"": 0.8379138112068176, ""std"": 0.2353123771093481}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,10,26,"{""count"": 26, ""mean"": 0.014261917426035954, ""median"": 0.00012448430061340332, ""p90"": 0.019477754831314087, ""min"": 3.24249267578125e-05, ""max"": 0.16895335912704468, ""std"": 0.041017207492866414}","{""count"": 26, ""mean"": 0.14326617891828602, ""median"": 0.025072644464671612, ""p90"": 0.23111983388662338, ""min"": 0.008139395155012608, ""max"": 1.7533552646636963, ""std"": 0.35203747710067856}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,11,26,"{""count"": 26, ""mean"": 0.0009725689888000488, ""median"": 0.00011843442916870117, ""p90"": 0.0023380815982818604, ""min"": 3.11732292175293e-05, ""max"": 0.009618997573852539, ""std"": 0.0021986149402028602}","{""count"": 26, ""mean"": 0.03806887190932265, ""median"": 0.020686369389295578, ""p90"": 0.10361194610595703, ""min"": 0.008497669361531734, ""max"": 0.13841593265533447, ""std"": 0.039283659148057565}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,12,23,"{""count"": 23, ""mean"": 0.0015413398328034775, ""median"": 5.9485435485839844e-05, ""p90"": 0.0024999499320983902, ""min"": 2.1576881408691406e-05, ""max"": 0.0190582275390625, ""std"": 0.00433795482606112}","{""count"": 23, ""mean"": 0.038819714449346066, ""median"": 0.012030834332108498, ""p90"": 0.07397779151797297, ""min"": 0.007974624633789062, ""max"": 0.249334916472435, ""std"": 0.06133080332646498}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,13,21,"{""count"": 21, ""mean"": 0.00040333327792939686, ""median"": 6.693601608276367e-05, ""p90"": 0.00047791004180908203, ""min"": 2.205371856689453e-05, ""max"": 0.005421340465545654, ""std"": 0.0011474300555464607}","{""count"": 21, ""mean"": 0.025168914081794874, ""median"": 0.016343479976058006, ""p90"": 0.0448031947016716, ""min"": 0.0073982225731015205, ""max"": 0.14155468344688416, ""std"": 0.029272308016486576}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,14,19,"{""count"": 19, ""mean"": 0.0005708054492348119, ""median"": 7.516145706176758e-05, ""p90"": 0.0006784439086914062, ""min"": 2.2590160369873047e-05, ""max"": 0.00806504487991333, ""std"": 0.0017773459720326823}","{""count"": 19, ""mean"": 0.026010440098808, ""median"": 0.01453160960227251, ""p90"": 0.04091679081320762, ""min"": 0.006837246473878622, ""max"": 0.1398693323135376, ""std"": 0.029016238922714713}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,15,17,"{""count"": 17, ""mean"": 0.0003094147233402028, ""median"": 0.0001417994499206543, ""p90"": 0.000938534736633301, ""min"": 2.7835369110107422e-05, ""max"": 0.0015817880630493164, ""std"": 0.00044653344267033234}","{""count"": 17, ""mean"": 0.03239634843981441, ""median"": 0.024644192308187485, ""p90"": 0.06572938859462739, ""min"": 0.0074530295096337795, ""max"": 0.10511451959609985, ""std"": 0.02676805219448651}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,16,12,"{""count"": 12, ""mean"": 0.0006622374057769775, ""median"": 0.0001233816146850586, ""p90"": 0.0020565152168273925, ""min"": 2.1398067474365234e-05, ""max"": 0.0024842023849487305, ""std"": 0.0008851716371986648}","{""count"": 12, ""mean"": 0.04457718785852194, ""median"": 0.02179436758160591, ""p90"": 0.09213635995984078, ""min"": 0.008948990143835545, ""max"": 0.15702734887599945, ""std"": 0.0443186223368907}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,17,9,"{""count"": 9, ""mean"": 0.0002282526757982042, ""median"": 8.314847946166992e-05, ""p90"": 0.0005113244056701661, ""min"": 2.4557113647460938e-05, ""max"": 0.0008633732795715332, ""std"": 0.0002653508860882079}","{""count"": 9, ""mean"": 0.020672327373176813, ""median"": 0.014842149801552296, ""p90"": 0.03435153588652611, ""min"": 0.007067475002259016, ""max"": 0.053371232002973557, ""std"": 0.013765390293354557}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,18,6,"{""count"": 6, ""mean"": 0.0001000364621480306, ""median"": 8.988380432128906e-05, ""p90"": 0.00016894936561584473, ""min"": 2.384185791015625e-05, ""max"": 0.00018799304962158203, ""std"": 5.480455766208799e-05}","{""count"": 6, ""mean"": 0.016021983232349157, ""median"": 0.016036135610193014, ""p90"": 0.021002485416829586, ""min"": 0.009021081030368805, ""max"": 0.022666269913315773, ""std"": 0.004562202081259682}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,19,4,"{""count"": 4, ""mean"": 0.0008853375911712646, ""median"": 0.0001404881477355957, ""p90"": 0.002291113138198853, ""min"": 6.115436553955078e-05, ""max"": 0.0031992197036743164, ""std"": 0.0013365011048648249}","{""count"": 4, ""mean"": 0.04595827218145132, ""median"": 0.022213847376406193, ""p90"": 0.09178657643496992, ""min"": 0.018127286806702614, ""max"": 0.12127810716629028, ""std"": 0.043521228577236816}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,20,2,"{""count"": 2, ""mean"": 0.00023666024208068848, ""median"": 0.00023666024208068848, ""p90"": 0.00033171772956848146, ""min"": 0.00011783838272094727, ""max"": 0.0003554821014404297, ""std"": 0.00011882185935974121}","{""count"": 2, ""mean"": 0.024303953163325787, ""median"": 0.024303953163325787, ""p90"": 0.026211137138307094, ""min"": 0.02191997319459915, ""max"": 0.02668793313205242, ""std"": 0.002383979968726635}"
pair_000081,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,21,1,"{""count"": 1, ""mean"": 2.950429916381836e-05, ""median"": 2.950429916381836e-05, ""p90"": 2.950429916381836e-05, ""min"": 2.950429916381836e-05, ""max"": 2.950429916381836e-05, ""std"": 0.0}","{""count"": 1, ""mean"": 0.014700094237923622, ""median"": 0.014700094237923622, ""p90"": 0.014700094237923622, ""min"": 0.014700094237923622, ""max"": 0.014700094237923622, ""std"": 0.0}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,0,3,"{""count"": 3, ""mean"": 0.03582205375035604, ""median"": 0.048178791999816895, ""p90"": 0.057033848762512204, ""min"": 3.975629806518555e-05, ""max"": 0.059247612953186035, ""std"": 0.02570226069885165}","{""count"": 3, ""mean"": 0.4437051046018799, ""median"": 0.6551677584648132, ""p90"": 0.6638842463493347, ""min"": 0.009884187020361423, ""max"": 0.6660633683204651, ""std"": 0.30678996069730907}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,1,8,"{""count"": 8, ""mean"": 0.0016375258564949036, ""median"": 0.0002868175506591797, ""p90"": 0.0054000914096832275, ""min"": 3.629922866821289e-05, ""max"": 0.006627380847930908, ""std"": 0.002424419567426187}","{""count"": 8, ""mean"": 0.06255141273140907, ""median"": 0.026193310506641865, ""p90"": 0.14344973638653755, ""min"": 0.017885327339172363, ""max"": 0.193808913230896, ""std"": 0.06020259768084289}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,2,12,"{""count"": 12, ""mean"": 0.0004815061887105306, ""median"": 0.00013965368270874023, ""p90"": 0.0009082794189453126, ""min"": 2.3186206817626953e-05, ""max"": 0.0029750466346740723, ""std"": 0.0007983835526407484}","{""count"": 12, ""mean"": 0.03255978886348506, ""median"": 0.027087566442787647, ""p90"": 0.05164019055664539, ""min"": 0.009430861100554466, ""max"": 0.08645033091306686, ""std"": 0.02100523597848299}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,3,16,"{""count"": 16, ""mean"": 0.0001136288046836853, ""median"": 3.898143768310547e-05, ""p90"": 0.0003768503665924072, ""min"": 1.1324882507324219e-05, ""max"": 0.0004379153251647949, ""std"": 0.00014278545496802136}","{""count"": 16, ""mean"": 0.02216903114458546, ""median"": 0.010305590461939573, ""p90"": 0.05728400684893131, ""min"": 0.006889883894473314, ""max"": 0.09170138835906982, ""std"": 0.02412783841472591}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,4,17,"{""count"": 17, ""mean"": 5.643157397999483e-05, ""median"": 2.9325485229492188e-05, ""p90"": 0.00011296272277832038, ""min"": 1.8715858459472656e-05, ""max"": 0.000284731388092041, ""std"": 7.150792252778125e-05}","{""count"": 17, ""mean"": 0.013832561479990972, ""median"": 0.010496973060071468, ""p90"": 0.026379243284463883, ""min"": 0.006193098612129688, ""max"": 0.030132928863167763, ""std"": 0.007700287502158205}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,5,19,"{""count"": 19, ""mean"": 8.474211943776984e-05, ""median"": 3.629922866821289e-05, ""p90"": 0.00012367963790893552, ""min"": 1.627206802368164e-05, ""max"": 0.0006473064422607422, ""std"": 0.0001378622561561097}","{""count"": 19, ""mean"": 0.018710663444117495, ""median"": 0.012530570849776268, ""p90"": 0.02922438234090805, ""min"": 0.005665803328156471, ""max"": 0.10206135362386703, ""std"": 0.020778768901481816}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,6,21,"{""count"": 21, ""mean"": 0.00013247841880435036, ""median"": 5.4001808166503906e-05, ""p90"": 0.0003482699394226074, ""min"": 1.3053417205810547e-05, ""max"": 0.0008502602577209473, ""std"": 0.00019360712074053212}","{""count"": 21, ""mean"": 0.021700892464390824, ""median"": 0.013509346172213554, ""p90"": 0.03252081200480461, ""min"": 0.005152678117156029, ""max"": 0.1112762987613678, ""std"": 0.021793712175118836}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,7,23,"{""count"": 23, ""mean"": 0.0037904485412265944, ""median"": 6.181001663208008e-05, ""p90"": 0.001318717002868653, ""min"": 2.2292137145996094e-05, ""max"": 0.08085423707962036, ""std"": 0.016443893031543377}","{""count"": 23, ""mean"": 0.06644178159615916, ""median"": 0.014341660775244236, ""p90"": 0.08322541117668153, ""min"": 0.00688581820577383, ""max"": 0.8375920653343201, ""std"": 0.16946816825409625}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,8,25,"{""count"": 25, ""mean"": 0.0003785848617553711, ""median"": 6.198883056640625e-05, ""p90"": 0.00035960674285888714, ""min"": 1.9252300262451172e-05, ""max"": 0.005864322185516357, ""std"": 0.001164273064269496}","{""count"": 25, ""mean"": 0.02944763669744134, ""median"": 0.015514458529651165, ""p90"": 0.07061275541782386, ""min"": 0.006527360528707504, ""max"": 0.17669788002967834, ""std"": 0.03745885909762548}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,9,27,"{""count"": 27, ""mean"": 9.97163631297924e-05, ""median"": 4.6253204345703125e-05, ""p90"": 0.0002816438674926755, ""min"": 1.0073184967041016e-05, ""max"": 0.0005486011505126953, ""std"": 0.00013947499753235118}","{""count"": 27, ""mean"": 0.017498344527902426, ""median"": 0.012146714143455029, ""p90"": 0.027986170351505274, ""min"": 0.005366233643144369, ""max"": 0.08610272407531738, ""std"": 0.015936697036515502}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,10,26,"{""count"": 26, ""mean"": 0.00014443122423612155, ""median"": 3.993511199951172e-05, ""p90"": 0.00038239359855651855, ""min"": 1.2576580047607422e-05, ""max"": 0.0010409951210021973, ""std"": 0.0002769877952805358}","{""count"": 26, ""mean"": 0.017183840453911286, ""median"": 0.012881662230938673, ""p90"": 0.03473364934325218, ""min"": 0.005515360739082098, ""max"": 0.05195353925228119, ""std"": 0.012247132580644252}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,11,26,"{""count"": 26, ""mean"": 0.00018705083773686335, ""median"": 3.37064266204834e-05, ""p90"": 0.00021880865097045898, ""min"": 1.2040138244628906e-05, ""max"": 0.002254784107208252, ""std"": 0.0004841620522038633}","{""count"": 26, ""mean"": 0.019692794939216513, ""median"": 0.012273312080651522, ""p90"": 0.03162593487650156, ""min"": 0.006753217428922653, ""max"": 0.13296230137348175, ""std"": 0.024956023887784413}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,12,25,"{""count"": 25, ""mean"": 0.00010314464569091797, ""median"": 3.838539123535156e-05, ""p90"": 0.00016120672225952161, ""min"": 1.2099742889404297e-05, ""max"": 0.0007662773132324219, ""std"": 0.00018844193055776324}","{""count"": 25, ""mean"": 0.018542455174028874, ""median"": 0.010351499542593956, ""p90"": 0.031048472970724106, ""min"": 0.004872232209891081, ""max"": 0.09471125900745392, ""std"": 0.01828552891807622}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,13,23,"{""count"": 23, ""mean"": 9.321648141612177e-05, ""median"": 4.4465065002441406e-05, ""p90"": 0.0002720952033996582, ""min"": 1.430511474609375e-05, ""max"": 0.000431060791015625, ""std"": 0.0001124656507067727}","{""count"": 23, ""mean"": 0.021817140159723553, ""median"": 0.013803481124341488, ""p90"": 0.0578653432428837, ""min"": 0.005813878960907459, ""max"": 0.07422810792922974, ""std"": 0.020516692957658525}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,14,21,"{""count"": 21, ""mean"": 0.00014153264817737398, ""median"": 6.908178329467773e-05, ""p90"": 0.00032073259353637695, ""min"": 1.8537044525146484e-05, ""max"": 0.0006983280181884766, ""std"": 0.00018809003097137707}","{""count"": 21, ""mean"": 0.03026485862210393, ""median"": 0.0163726843893528, ""p90"": 0.06422198563814163, ""min"": 0.007341281045228243, ""max"": 0.12608198821544647, ""std"": 0.03371112123920119}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,15,19,"{""count"": 19, ""mean"": 5.706987882915296e-05, ""median"": 3.17692756652832e-05, ""p90"": 0.00012726783752441405, ""min"": 1.1861324310302734e-05, ""max"": 0.0002626180648803711, ""std"": 5.950406764292636e-05}","{""count"": 19, ""mean"": 0.015194937145631564, ""median"": 0.011741310358047485, ""p90"": 0.01701555661857128, ""min"": 0.005933830048888922, ""max"": 0.07352699339389801, ""std"": 0.014172036684119954}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,16,17,"{""count"": 17, ""mean"": 0.00013663488275864546, ""median"": 2.9742717742919922e-05, ""p90"": 0.00028108358383178723, ""min"": 1.0967254638671875e-05, ""max"": 0.0011043548583984375, ""std"": 0.0002626779212817753}","{""count"": 17, ""mean"": 0.019391729605986792, ""median"": 0.010441374965012074, ""p90"": 0.04842247664928437, ""min"": 0.005570739507675171, ""max"": 0.07207095623016357, ""std"": 0.01852828396526944}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,17,14,"{""count"": 14, ""mean"": 0.003544424261365618, ""median"": 5.581974983215332e-05, ""p90"": 0.00035471916198730457, ""min"": 1.2218952178955078e-05, ""max"": 0.04839104413986206, ""std"": 0.012438691528801941}","{""count"": 14, ""mean"": 0.12178111791477672, ""median"": 0.015539572574198246, ""p90"": 0.03579403813928365, ""min"": 0.007279836107045412, ""max"": 1.481269359588623, ""std"": 0.37715558090300466}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,18,11,"{""count"": 11, ""mean"": 6.383115595037287e-05, ""median"": 3.629922866821289e-05, ""p90"": 7.2479248046875e-05, ""min"": 1.2934207916259766e-05, ""max"": 0.0003355741500854492, ""std"": 8.773255374708854e-05}","{""count"": 11, ""mean"": 0.013007378755983982, ""median"": 0.01405654288828373, ""p90"": 0.015657735988497734, ""min"": 0.00511125149205327, ""max"": 0.026019327342510223, ""std"": 0.005575640421029524}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,19,8,"{""count"": 8, ""mean"": 0.000220470130443573, ""median"": 2.9981136322021484e-05, ""p90"": 0.0005054533481597898, ""min"": 1.823902130126953e-05, ""max"": 0.0015534162521362305, ""std"": 0.0005039485647086083}","{""count"": 8, ""mean"": 0.019861105014570057, ""median"": 0.00980249373242259, ""p90"": 0.039456116966903196, ""min"": 0.0072155604138970375, ""max"": 0.08470505475997925, ""std"": 0.024817526087078514}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,20,6,"{""count"": 6, ""mean"": 4.32431697845459e-05, ""median"": 3.841519355773926e-05, ""p90"": 7.069110870361328e-05, ""min"": 1.7881393432617188e-05, ""max"": 8.26716423034668e-05, ""std"": 2.190443663743879e-05}","{""count"": 6, ""mean"": 0.011449020511160294, ""median"": 0.01212509348988533, ""p90"": 0.01393506908789277, ""min"": 0.0068691931664943695, ""max"": 0.014549176208674908, ""std"": 0.002542705599968535}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,21,4,"{""count"": 4, ""mean"": 5.0902366638183594e-05, ""median"": 2.7865171432495117e-05, ""p90"": 9.9867582321167e-05, ""min"": 1.895427703857422e-05, ""max"": 0.00012892484664916992, ""std"": 4.529052961807672e-05}","{""count"": 4, ""mean"": 0.01964131649583578, ""median"": 0.014441945124417543, ""p90"": 0.03604756295681, ""min"": 0.0068970536813139915, ""max"": 0.042784322053194046, ""std"": 0.014329898318578189}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,22,3,"{""count"": 3, ""mean"": 1.8298625946044922e-05, ""median"": 2.0205974578857422e-05, ""p90"": 2.1445751190185544e-05, ""min"": 1.2934207916259766e-05, ""max"": 2.1755695343017578e-05, ""std"": 3.845616050381727e-06}","{""count"": 3, ""mean"": 0.010717768998195728, ""median"": 0.012663022615015507, ""p90"": 0.014015177823603155, ""min"": 0.005137067753821611, ""max"": 0.014353216625750065, ""std"": 0.004006025356276872}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,23,2,"{""count"": 2, ""mean"": 2.9861927032470703e-05, ""median"": 2.9861927032470703e-05, ""p90"": 3.505945205688477e-05, ""min"": 2.3365020751953125e-05, ""max"": 3.635883331298828e-05, ""std"": 6.496906280517578e-06}","{""count"": 2, ""mean"": 0.008118567522615194, ""median"": 0.008118567522615194, ""p90"": 0.008994266670197247, ""min"": 0.007023943588137627, ""max"": 0.009213191457092762, ""std"": 0.0010946239344775677}"
pair_000082,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,24,1,"{""count"": 1, ""mean"": 6.622076034545898e-05, ""median"": 6.622076034545898e-05, ""p90"": 6.622076034545898e-05, ""min"": 6.622076034545898e-05, ""max"": 6.622076034545898e-05, ""std"": 0.0}","{""count"": 1, ""mean"": 0.020446565002202988, ""median"": 0.020446565002202988, ""p90"": 0.020446565002202988, ""min"": 0.020446565002202988, ""max"": 0.020446565002202988, ""std"": 0.0}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,0,8,"{""count"": 8, ""mean"": 0.031249292194843292, ""median"": 0.014452815055847168, ""p90"": 0.07965877056121826, ""min"": 0.0001608729362487793, ""max"": 0.08690100908279419, ""std"": 0.034219182755313}","{""count"": 8, ""mean"": 0.27231067791581154, ""median"": 0.24124611914157867, ""p90"": 0.5852358996868133, ""min"": 0.01813722774386406, ""max"": 0.7061409950256348, ""std"": 0.23067663006747552}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,1,8,"{""count"": 8, ""mean"": 0.0006854459643363953, ""median"": 0.0004937648773193359, ""p90"": 0.0013768732547760007, ""min"": 4.184246063232422e-05, ""max"": 0.002334296703338623, ""std"": 0.0006784155824865684}","{""count"": 8, ""mean"": 0.04487131058704108, ""median"": 0.04528902657330036, ""p90"": 0.0713341236114502, ""min"": 0.009183217771351337, ""max"": 0.0739932507276535, ""std"": 0.021759591742362618}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,2,10,"{""count"": 10, ""mean"": 0.0005868673324584961, ""median"": 0.00018858909606933594, ""p90"": 0.001830095052719116, ""min"": 5.08427619934082e-05, ""max"": 0.0019829273223876953, ""std"": 0.0007296422336610915}","{""count"": 10, ""mean"": 0.03925395831465721, ""median"": 0.0360864270478487, ""p90"": 0.07570849731564522, ""min"": 0.01225934736430645, ""max"": 0.07623062282800674, ""std"": 0.024863186263944872}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,3,12,"{""count"": 12, ""mean"": 0.0020235230525334678, ""median"": 9.804964065551758e-05, ""p90"": 0.003302800655364991, ""min"": 3.8504600524902344e-05, ""max"": 0.01775902509689331, ""std"": 0.004857632951115827}","{""count"": 12, ""mean"": 0.04866766308744749, ""median"": 0.016042623203247786, ""p90"": 0.145354874432087, ""min"": 0.008937704376876354, ""max"": 0.21847806870937347, ""std"": 0.06462727235718375}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,4,14,"{""count"": 14, ""mean"": 0.0003720181328909738, ""median"": 0.00018018484115600586, ""p90"": 0.0008170187473297115, ""min"": 4.100799560546875e-05, ""max"": 0.0019589662551879883, ""std"": 0.0005013118991025883}","{""count"": 14, ""mean"": 0.03005660032587392, ""median"": 0.020788422785699368, ""p90"": 0.06500543653964995, ""min"": 0.009627248160541058, ""max"": 0.07609978318214417, ""std"": 0.020900775118341906}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,5,16,"{""count"": 16, ""mean"": 0.0002333037555217743, ""median"": 0.00013175606727600098, ""p90"": 0.0005565285682678223, ""min"": 4.482269287109375e-05, ""max"": 0.0007788538932800293, ""std"": 0.00020939239196079558}","{""count"": 16, ""mean"": 0.027721860154997557, ""median"": 0.02231647726148367, ""p90"": 0.04214918799698353, ""min"": 0.011348586529493332, ""max"": 0.08256330341100693, ""std"": 0.017171564227304068}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,6,18,"{""count"": 18, ""mean"": 0.001470976405673557, ""median"": 0.00015223026275634766, ""p90"": 0.00104203224182129, ""min"": 3.5762786865234375e-05, ""max"": 0.021379470825195312, ""std"": 0.0048509919219032185}","{""count"": 18, ""mean"": 0.03661274780622787, ""median"": 0.021375752985477448, ""p90"": 0.05783810950815679, ""min"": 0.00989285297691822, ""max"": 0.20967108011245728, ""std"": 0.04495612733763126}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,7,20,"{""count"": 20, ""mean"": 0.0102066308259964, ""median"": 0.00014260411262512207, ""p90"": 0.003532445430755654, ""min"": 2.193450927734375e-05, ""max"": 0.17210125923156738, ""std"": 0.03764402405549343}","{""count"": 20, ""mean"": 0.09013244733214379, ""median"": 0.02386848721653223, ""p90"": 0.09585782624781182, ""min"": 0.008319994434714317, ""max"": 0.9555191397666931, ""std"": 0.21625661443562105}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,8,20,"{""count"": 20, ""mean"": 0.006324121356010437, ""median"": 0.00034183263778686523, ""p90"": 0.0034117043018341096, ""min"": 1.8477439880371094e-05, ""max"": 0.11002719402313232, ""std"": 0.023827121182373488}","{""count"": 20, ""mean"": 0.07450961228460073, ""median"": 0.02625702414661646, ""p90"": 0.2111054033041002, ""min"": 0.008648832328617573, ""max"": 0.4686039388179779, ""std"": 0.1141706686484257}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,9,21,"{""count"": 21, ""mean"": 0.008241698855445498, ""median"": 0.00015729665756225586, ""p90"": 0.00112229585647583, ""min"": 1.8477439880371094e-05, ""max"": 0.154554545879364, ""std"": 0.03284018418538074}","{""count"": 21, ""mean"": 0.06017918902493659, ""median"": 0.024387674406170845, ""p90"": 0.06024503707885742, ""min"": 0.007857750169932842, ""max"": 0.5340635776519775, ""std"": 0.12149170562616535}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,10,22,"{""count"": 22, ""mean"": 0.0011393292383714156, ""median"": 0.00013554096221923828, ""p90"": 0.0010512590408325191, ""min"": 2.7418136596679688e-05, ""max"": 0.01884835958480835, ""std"": 0.003879015101788741}","{""count"": 22, ""mean"": 0.04014723049476743, ""median"": 0.02854977734386921, ""p90"": 0.06931742578744889, ""min"": 0.00944913737475872, ""max"": 0.20411670207977295, ""std"": 0.04173257674902087}"
pair_000083,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,11,23,"{""count"": 23, ""mean"": 0.0005485259968301524, ""median"": 0.0002384781837463379, ""p90"": 0.0014291524887084966, ""min"": 2.7894973754882812e-05, ""max"": 0.004195213317871094, ""std"": 0.0008943579427099112}","{""count"": 23, ""mean"": 0.03872493982477033, ""median"": 0.031245697289705276, ""p90"": 0.08413137793540956, ""min"": 0.0077057937160134315, ""max"": 0.10064886510372162, ""std"": 0.026772691430135866}"
